id_cliente;nome_cliente;valor_orcado_6meses;valor_pedido_concluido_6meses;taxa_conversao;top1_categoria_orcamento_nome;top1_categoria_orcamento_valor;top1_categoria_orcamento_taxa;top2_categoria_orcamento_nome;top2_categoria_orcamento_valor;top2_categoria_orcamento_taxa;top3_categoria_orcamento_nome;top3_categoria_orcamento_valor;top3_categoria_orcamento_taxa;top1_categoria_pedido_nome;top1_categoria_pedido_valor;top1_categoria_pedido_taxa;top2_categoria_pedido_nome;top2_categoria_pedido_valor;top2_categoria_pedido_taxa;top3_categoria_pedido_nome;top3_categoria_pedido_valor;top3_categoria_pedido_taxa
53970503;ASSOCIACAO DOS EMPREENDEDORES DO SMVN;20291.5;6196.0;23.39;PRODUTOS DE PAPEL PARA HIGIENE;13939.5;68.7;DESCARTÁVEIS E EMBALAGENS;4794.0;23.6;HIGIENE PESSOAL;1558.0;7.7;DESCARTÁVEIS E EMBALAGENS;6196.0;100.0;N/A;0.0;0.0;N/A;0.0;0.0
8753666;COPLAST INDUSTRIA QUIMICA LTDA;19652.6;3539.85;15.26;PRODUTOS QUÍMICOS DE LIMPEZA;13896.45;70.7;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;3194.65;16.3;Sem Categoria;1349.05;6.9;PRODUTOS QUÍMICOS DE LIMPEZA;1902.05;53.7;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;1462.8;41.3;Sem Categoria;175.0;4.9
44159132;COMERCIO DE MEDICAMENTO MODENA E SILVA LTDA;19518.6;27188.51;58.21;DESCARTÁVEIS E EMBALAGENS;13475.7;69.0;EPI - REUTILIZÁVEIS;5970.0;30.6;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;72.9;0.4;PRODUTOS QUÍMICOS DE LIMPEZA;6881.16;25.3;DESCARTÁVEIS E EMBALAGENS;6465.5;23.8;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;5222.6;19.2
56993123;CENTRO DO ALUMINIO INDUSTRIA E COMERCIO DE FERRAGENS, FERRAM;19364.7;3141.85;13.96;PRODUTOS DE PAPEL PARA HIGIENE;5917.65;30.6;MATERIAL DE ESCRITÓRIO;3624.65;18.7;DESCARTÁVEIS E EMBALAGENS;3491.5;18.0;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;1479.24;47.1;PRODUTOS QUÍMICOS DE LIMPEZA;1328.21;42.3;Sem Categoria;334.4;10.6
5656219;CRIATIVA SERVICOS DE LIMPEZA E CONSERVACAO LTDA;18875.85;7918.35;29.55;PRODUTOS QUÍMICOS DE LIMPEZA;9197.38;48.7;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;6140.02;32.5;HIGIENE PESSOAL;1860.7;9.9;PRODUTOS QUÍMICOS DE LIMPEZA;4103.7;51.8;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;3054.9;38.6;DESCARTÁVEIS E EMBALAGENS;548.0;6.9
22674240;REVEMAR COMERCIO DE MOTOS LTDA;18376.65;8884.65;32.59;ALIMENTO E BEBIDAS;6346.9;34.5;PRODUTOS QUÍMICOS DE LIMPEZA;3426.45;18.6;PRODUTOS DE PAPEL PARA HIGIENE;2897.15;15.8;DESCARTÁVEIS E EMBALAGENS;2161.5;24.3;PRODUTOS DE PAPEL PARA HIGIENE;1867.95;21.0;MATERIAL DE ESCRITÓRIO;1860.55;20.9
3404499;LABORATORIO SANTOS E VIDAL LTDA;18306.26;7180.38;28.17;MATERIAL DE ESCRITÓRIO;4726.45;25.8;PRODUTOS DE PAPEL PARA HIGIENE;4271.5;23.3;DESCARTÁVEIS E EMBALAGENS;2793.1;15.3;PRODUTOS QUÍMICOS DE LIMPEZA;2525.95;35.2;DESCARTÁVEIS E EMBALAGENS;1556.5;21.7;PRODUTOS DE PAPEL PARA HIGIENE;900.0;12.5
55640159;SHEKINAH CONSTRUCOES E SERVICOS LTDA;17862.7;0.0;0.0;PRODUTOS DE PAPEL PARA HIGIENE;17862.7;100.0;N/A;0.0;0.0;N/A;0.0;0.0;N/A;0.0;0.0;N/A;0.0;0.0;N/A;0.0;0.0
46892702;IJP COMERCIO DE MOVEIS LTDA;17672.4;9093.7;33.97;Sem Categoria;7329.0;41.5;ALIMENTO E BEBIDAS;2833.0;16.0;DESCARTÁVEIS E EMBALAGENS;2685.7;15.2;Sem Categoria;3796.9;41.8;DESCARTÁVEIS E EMBALAGENS;1244.7;13.7;PRODUTOS QUÍMICOS DE LIMPEZA;1083.45;11.9
59275824;MARQUES & MELO LTDA;17617.06;6295.15;26.33;DESCARTÁVEIS E EMBALAGENS;5195.0;29.5;PRODUTOS DE PAPEL PARA HIGIENE;5175.7;29.4;MATERIAL DE ESCRITÓRIO;5099.97;28.9;PRODUTOS DE PAPEL PARA HIGIENE;3457.5;54.9;DESCARTÁVEIS E EMBALAGENS;1751.0;27.8;EPI - REUTILIZÁVEIS;567.1;9.0
4948470;INTERCONTINENTAL HOTELS GROUP DO BRASIL LTDA.;17491.8;9446.14;35.07;PRODUTOS QUÍMICOS DE LIMPEZA;7429.8;42.5;MATERIAL DE ESCRITÓRIO;2545.0;14.6;DESCARTÁVEIS E EMBALAGENS;2443.5;14.0;AROMATIZANTES E ODORIZADORES;3779.9;40.0;PRODUTOS QUÍMICOS DE LIMPEZA;3094.84;32.8;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;1389.7;14.7
4985355;NJF INDUSTRIA E COMERCIO LTDA;16972.98;3954.49;18.9;PRODUTOS QUÍMICOS DE LIMPEZA;4087.35;24.1;PRODUTOS DE PAPEL PARA HIGIENE;3219.1;19.0;EPI - REUTILIZÁVEIS;2557.0;15.1;PRODUTOS DE PAPEL PARA HIGIENE;1098.85;27.8;PRODUTOS QUÍMICOS DE LIMPEZA;981.5;24.8;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;864.39;21.9
40799650;AMAZONET TELECOMUNICACOES LTDA;16847.0;8149.1;32.6;PRODUTOS QUÍMICOS DE LIMPEZA;4878.75;29.0;PRODUTOS DE PAPEL PARA HIGIENE;4304.5;25.6;DESCARTÁVEIS E EMBALAGENS;1763.15;10.5;PRODUTOS DE PAPEL PARA HIGIENE;3375.0;41.4;PRODUTOS QUÍMICOS DE LIMPEZA;2100.55;25.8;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;1321.3;16.2
46420329;MUSASHI DA AMAZONIA LTDA;16819.5;212365.42;92.66;QUÍMICOS PROFISSIONAIS;6090.0;36.2;HIGIENE PESSOAL;4260.0;25.3;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;3582.0;21.3;PRODUTOS QUÍMICOS DE LIMPEZA;131076.4;61.7;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;76529.02;36.0;DESCARTÁVEIS E EMBALAGENS;4760.0;2.2
50549687;C E C SERVICOS DE CONSTRUCAO LTDA;16739.5;0.0;0.0;PRODUTOS DE PAPEL PARA HIGIENE;8052.8;48.1;PRODUTOS QUÍMICOS DE LIMPEZA;3261.4;19.5;DESCARTÁVEIS E EMBALAGENS;2095.55;12.5;N/A;0.0;0.0;N/A;0.0;0.0;N/A;0.0;0.0
42640596;CHIBATAO NAVEGACAO E COMERCIO LTDA;16738.55;0.0;0.0;MATERIAL DE ESCRITÓRIO;13657.55;81.6;EPI - REUTILIZÁVEIS;2955.0;17.6;DESCARTÁVEIS E EMBALAGENS;126.0;0.8;N/A;0.0;0.0;N/A;0.0;0.0;N/A;0.0;0.0
5073808;CONDOMINIO THE PLACE BUSINESS CENTER;15940.79;10105.3;38.8;PRODUTOS DE PAPEL PARA HIGIENE;3852.0;24.2;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;3476.73;21.8;PRODUTOS QUÍMICOS DE LIMPEZA;2928.8;18.4;PRODUTOS DE PAPEL PARA HIGIENE;3814.0;37.7;DESCARTÁVEIS E EMBALAGENS;3273.1;32.4;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;2145.75;21.2
13540452;RZD COMERCIO DE VEICULOS LTDA;15510.7;4859.25;23.85;PRODUTOS DE PAPEL PARA HIGIENE;9091.4;58.6;PRODUTOS QUÍMICOS DE LIMPEZA;3294.75;21.2;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;1096.15;7.1;PRODUTOS QUÍMICOS DE LIMPEZA;1585.85;32.6;AROMATIZANTES E ODORIZADORES;1323.5;27.2;DESCARTÁVEIS E EMBALAGENS;963.25;19.8
60523799;MEGAMED DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA;15350.0;0.0;0.0;Sem Categoria;15350.0;100.0;N/A;0.0;0.0;N/A;0.0;0.0;N/A;0.0;0.0;N/A;0.0;0.0;N/A;0.0;0.0
46627477;SMART DESIGN LTDA;15167.95;10894.6;41.8;MATERIAL DE ESCRITÓRIO;2609.25;17.2;ALIMENTO E BEBIDAS;2387.45;15.7;PRODUTOS QUÍMICOS DE LIMPEZA;2285.3;15.1;Sem Categoria;4463.9;41.0;PRODUTOS QUÍMICOS DE LIMPEZA;1273.2;11.7;ALIMENTO E BEBIDAS;1267.5;11.6
5533906;ALTO RIO NEGRO COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS E;14971.5;0.0;0.0;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;5108.8;34.1;PRODUTOS QUÍMICOS DE LIMPEZA;4147.6;27.7;AROMATIZANTES E ODORIZADORES;2895.0;19.3;N/A;0.0;0.0;N/A;0.0;0.0;N/A;0.0;0.0
57357551;CONDOMINIO VILLA RESIDENCE;14780.79;536.55;3.5;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;9595.45;64.9;PRODUTOS QUÍMICOS DE LIMPEZA;2041.89;13.8;PRODUTOS DE PAPEL PARA HIGIENE;1274.9;8.6;PRODUTOS QUÍMICOS DE LIMPEZA;244.55;45.6;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;182.9;34.1;AROMATIZANTES E ODORIZADORES;69.45;12.9
6003880;OCRIM S A PRODUTOS ALIMENTICIOS;14759.48;4277.72;22.47;DESCARTÁVEIS E EMBALAGENS;7135.5;48.4;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;5926.78;40.2;MATERIAL DE ESCRITÓRIO;790.0;5.3;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;2792.7;65.3;DESCARTÁVEIS E EMBALAGENS;1430.0;33.4;AROMATIZANTES E ODORIZADORES;55.02;1.3
56071577;JAKS INDUSTRIA E COMERCIO DE PAPEL LTDA;14727.25;5024.2;25.44;DESCARTÁVEIS E EMBALAGENS;4520.15;30.7;MATERIAL DE ESCRITÓRIO;3406.35;23.1;PRODUTOS QUÍMICOS DE LIMPEZA;2259.95;15.3;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;1412.9;28.1;DESCARTÁVEIS E EMBALAGENS;1325.75;26.4;PRODUTOS QUÍMICOS DE LIMPEZA;951.95;18.9
43406890;A. C. B. LOCADORA DE VEICULOS LTDA;14676.81;12909.65;46.8;PRODUTOS QUÍMICOS DE LIMPEZA;4228.36;28.8;MATERIAL DE ESCRITÓRIO;2387.6;16.3;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;2013.2;13.7;PRODUTOS QUÍMICOS DE LIMPEZA;2809.25;21.8;PRODUTOS DE PAPEL PARA HIGIENE;2639.65;20.4;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;2562.2;19.9
12172123;NOROESTE MAQUINAS E EQUIPAMENTOS LTDA;14673.25;9314.95;38.83;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;3849.55;26.2;PRODUTOS DE PAPEL PARA HIGIENE;2629.55;17.9;MATERIAL DE ESCRITÓRIO;1893.45;12.9;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;2258.15;24.2;DESCARTÁVEIS E EMBALAGENS;2213.0;23.8;PRODUTOS DE PAPEL PARA HIGIENE;1717.0;18.4
53594803;BRITANIA COMPONENTES ELETRONICOS LTDA;14543.65;0.0;0.0;DESCARTÁVEIS E EMBALAGENS;6441.6;44.3;PRODUTOS DE PAPEL PARA HIGIENE;3940.8;27.1;PRODUTOS QUÍMICOS DE LIMPEZA;2060.45;14.2;N/A;0.0;0.0;N/A;0.0;0.0;N/A;0.0;0.0
39947541;ZARAPLAST DA AMAZONIA LTDA;14502.4;3241.3;18.27;PRODUTOS DE PAPEL PARA HIGIENE;6835.05;47.1;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;2426.25;16.7;MATERIAL DE ESCRITÓRIO;2000.15;13.8;PRODUTOS DE PAPEL PARA HIGIENE;1400.0;43.2;MATERIAL DE ESCRITÓRIO;863.6;26.6;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;554.0;17.1
60094100;YC MANAUS HOTELARIA LTDA;14180.3;4589.8;24.45;PRODUTOS QUÍMICOS DE LIMPEZA;2817.2;19.9;DESCARTÁVEIS E EMBALAGENS;2594.9;18.3;PRODUTOS DE PAPEL PARA HIGIENE;2245.4;15.8;AROMATIZANTES E ODORIZADORES;2223.3;48.4;DESCARTÁVEIS E EMBALAGENS;942.5;20.5;PRODUTOS DE PAPEL PARA HIGIENE;899.0;19.6
53733378;TEL TELECOMUNICACOES LTDA.;13857.6;19921.1;58.98;PRODUTOS QUÍMICOS DE LIMPEZA;5000.1;36.1;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;3260.7;23.5;MATERIAL DE ESCRITÓRIO;1249.75;9.0;PRODUTOS QUÍMICOS DE LIMPEZA;6910.9;34.7;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;5019.35;25.2;PRODUTOS DE PAPEL PARA HIGIENE;2794.3;14.0
18715554;MURANO VEICULOS LTDA;13240.75;4095.9;23.63;DESCARTÁVEIS E EMBALAGENS;9232.5;69.7;PRODUTOS DE PAPEL PARA HIGIENE;2506.75;18.9;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;638.15;4.8;DESCARTÁVEIS E EMBALAGENS;1435.1;35.0;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;1080.1;26.4;PRODUTOS QUÍMICOS DE LIMPEZA;626.6;15.3
13605391;ASSOCIACAO CULTURAL E EDUCACIONAL SAO JOAO BATISTA DE LA SAL;13101.45;8354.4;38.94;PRODUTOS DE PAPEL PARA HIGIENE;6355.5;48.5;PRODUTOS QUÍMICOS DE LIMPEZA;3593.95;27.4;DESCARTÁVEIS E EMBALAGENS;1188.6;9.1;PRODUTOS DE PAPEL PARA HIGIENE;3893.55;46.6;PRODUTOS QUÍMICOS DE LIMPEZA;2353.7;28.2;DESCARTÁVEIS E EMBALAGENS;1067.75;12.8
41731146;ABC - AMAZONIA BRASIL CONCENTRADOS LTDA;12864.9;4841.75;27.34;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;3064.45;23.8;Sem Categoria;2499.0;19.4;PRODUTOS DE PAPEL PARA HIGIENE;2002.0;15.6;PRODUTOS DE PAPEL PARA HIGIENE;1127.0;23.3;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;942.3;19.5;MATERIAL DE ESCRITÓRIO;892.5;18.4
39981051;CONDOMINIO RESIDENCIAL QUINTA DAS MARINAS;12839.4;6978.7;35.21;DESCARTÁVEIS E EMBALAGENS;3462.6;27.0;PRODUTOS QUÍMICOS DE LIMPEZA;2902.85;22.6;PRODUTOS DE PAPEL PARA HIGIENE;2173.5;16.9;PRODUTOS DE PAPEL PARA HIGIENE;1455.15;20.9;EPI - REUTILIZÁVEIS;1419.75;20.3;PRODUTOS QUÍMICOS DE LIMPEZA;1101.9;15.8
3372880;CONDOMINIO RESIDENCIAL EPHYGENIO SALLES;12746.7;2955.65;18.82;DESCARTÁVEIS E EMBALAGENS;6626.85;52.0;PRODUTOS QUÍMICOS DE LIMPEZA;2018.7;15.8;PRODUTOS DE PAPEL PARA HIGIENE;1875.75;14.7;PRODUTOS QUÍMICOS DE LIMPEZA;1005.25;34.0;DESCARTÁVEIS E EMBALAGENS;536.0;18.1;PRODUTOS DE PAPEL PARA HIGIENE;526.75;17.8
34926124;ENTEC SERVICOS E LOCACOES DE EQUIPAMENTOS LTDA;12569.25;0.0;0.0;PRODUTOS QUÍMICOS DE LIMPEZA;4662.1;37.1;PRODUTOS DE PAPEL PARA HIGIENE;4356.4;34.7;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;2792.75;22.2;N/A;0.0;0.0;N/A;0.0;0.0;N/A;0.0;0.0
6255861;ROYAL MAX DO BRASIL INDUSTRIA E COMERCIO LTDA.;12058.2;5084.9;29.66;PRODUTOS DE PAPEL PARA HIGIENE;3300.45;27.4;DESCARTÁVEIS E EMBALAGENS;2221.15;18.4;MATERIAL DE ESCRITÓRIO;1979.35;16.4;PRODUTOS DE PAPEL PARA HIGIENE;2510.55;49.4;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;1645.5;32.4;PRODUTOS QUÍMICOS DE LIMPEZA;616.5;12.1
46936882;EFICAZ DA AMAZONIA LTDA;11945.9;0.0;0.0;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;7915.0;66.3;PRODUTOS QUÍMICOS DE LIMPEZA;2887.5;24.2;EPI - REUTILIZÁVEIS;700.0;5.9;N/A;0.0;0.0;N/A;0.0;0.0;N/A;0.0;0.0
41224247;BEIRA ALTA INDUSTRIAL LTDA;11835.32;7390.65;38.44;DESCARTÁVEIS E EMBALAGENS;4590.1;38.8;PRODUTOS DE PAPEL PARA HIGIENE;2228.25;18.8;Sem Categoria;2225.3;18.8;PRODUTOS QUÍMICOS DE LIMPEZA;2285.25;30.9;DESCARTÁVEIS E EMBALAGENS;2110.75;28.6;PRODUTOS DE PAPEL PARA HIGIENE;1438.75;19.5
52975359;FOCCUS FACILITIES LTDA;11626.3;0.0;0.0;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;4579.5;39.4;PRODUTOS QUÍMICOS DE LIMPEZA;3493.75;30.1;EPI - REUTILIZÁVEIS;2684.55;23.1;N/A;0.0;0.0;N/A;0.0;0.0;N/A;0.0;0.0
57872134;54.895.328 DANIEL BORBA DA SILVA JUNIOR;11358.3;0.0;0.0;PRODUTOS QUÍMICOS DE LIMPEZA;5170.8;45.5;AROMATIZANTES E ODORIZADORES;4825.0;42.5;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;1325.0;11.7;N/A;0.0;0.0;N/A;0.0;0.0;N/A;0.0;0.0
12939676;L FERREIRA DA SILVA;10771.07;12844.77;54.39;PRODUTOS QUÍMICOS DE LIMPEZA;3811.4;35.4;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;3529.87;32.8;DESCARTÁVEIS E EMBALAGENS;1381.2;12.8;PRODUTOS QUÍMICOS DE LIMPEZA;4624.65;36.0;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;4077.5;31.7;DESCARTÁVEIS E EMBALAGENS;1513.67;11.8
3443841;A F S DA CRUZ LTDA;10603.48;40843.84;79.39;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;9260.85;87.3;PRODUTOS QUÍMICOS DE LIMPEZA;934.53;8.8;PRODUTOS DE PAPEL PARA HIGIENE;328.5;3.1;PRODUTOS DE PAPEL PARA HIGIENE;14821.37;36.3;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;12255.43;30.0;PRODUTOS QUÍMICOS DE LIMPEZA;10099.4;24.7
3122278;FUNDACAO AMAZONIA SUSTENTAVEL - FAS;10477.65;4259.8;28.9;Sem Categoria;8230.8;78.6;ALIMENTO E BEBIDAS;2235.0;21.3;DESCARTÁVEIS E EMBALAGENS;11.85;0.1;PRODUTOS QUÍMICOS DE LIMPEZA;1658.0;38.9;DESCARTÁVEIS E EMBALAGENS;1312.0;30.8;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;725.4;17.0
52427380;L. R. A. DA MATA LTDA;10177.5;492.8;4.62;PRODUTOS DE PAPEL PARA HIGIENE;8097.5;79.6;PRODUTOS QUÍMICOS DE LIMPEZA;1660.0;16.3;Sem Categoria;420.0;4.1;PRODUTOS QUÍMICOS DE LIMPEZA;492.8;100.0;N/A;0.0;0.0;N/A;0.0;0.0
52961314;COLCHOES PANTANAL LTDA;9955.3;0.0;0.0;PRODUTOS QUÍMICOS DE LIMPEZA;4641.3;46.6;PRODUTOS DE PAPEL PARA HIGIENE;4534.85;45.5;HIGIENE PESSOAL;467.4;4.7;N/A;0.0;0.0;N/A;0.0;0.0;N/A;0.0;0.0
4612400;G S DE MORAIS COMERCIO;9863.25;193.8;1.93;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;6759.15;68.5;ALIMENTO E BEBIDAS;2131.8;21.6;EPI - REUTILIZÁVEIS;527.3;5.3;DESCARTÁVEIS E EMBALAGENS;99.9;51.5;PRODUTOS QUÍMICOS DE LIMPEZA;93.9;48.5;N/A;0.0;0.0
5927529;QUIMICA CREDIE LTDA;9408.67;9584.2;50.46;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;3051.3;32.4;MATERIAL DE ESCRITÓRIO;1996.72;21.2;DESCARTÁVEIS E EMBALAGENS;1296.45;13.8;DESCARTÁVEIS E EMBALAGENS;2942.85;30.7;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;2739.5;28.6;PRODUTOS QUÍMICOS DE LIMPEZA;1264.05;13.2
53594579;PHILCO ELETRONICOS SA;9392.0;0.0;0.0;DESCARTÁVEIS E EMBALAGENS;3316.15;35.3;PRODUTOS QUÍMICOS DE LIMPEZA;2089.2;22.2;PRODUTOS DE PAPEL PARA HIGIENE;1970.4;21.0;N/A;0.0;0.0;N/A;0.0;0.0;N/A;0.0;0.0
52954857;MD COMERCIO DE PRODUTOS DE HIGIENE;9306.0;0.0;0.0;PRODUTOS QUÍMICOS DE LIMPEZA;9306.0;100.0;N/A;0.0;0.0;N/A;0.0;0.0;N/A;0.0;0.0;N/A;0.0;0.0;N/A;0.0;0.0
31542295;CONDOMINIO RESIDENCIAL LIFE PONTA NEGRA;9115.05;4885.55;34.9;PRODUTOS QUÍMICOS DE LIMPEZA;4387.6;48.1;PRODUTOS DE PAPEL PARA HIGIENE;2536.65;27.8;DESCARTÁVEIS E EMBALAGENS;945.45;10.4;PRODUTOS DE PAPEL PARA HIGIENE;1829.75;37.5;DESCARTÁVEIS E EMBALAGENS;1059.1;21.7;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;929.0;19.0
42552750;GRID COMERCIO, SERVICOS, TECNOLOGIA EM PROJETOS LTDA;9039.04;1988.3;18.03;PRODUTOS DE PAPEL PARA HIGIENE;2138.85;23.7;MATERIAL DE ESCRITÓRIO;1955.44;21.6;PRODUTOS QUÍMICOS DE LIMPEZA;1245.2;13.8;PRODUTOS DE PAPEL PARA HIGIENE;803.45;40.4;MATERIAL DE ESCRITÓRIO;364.6;18.3;DESCARTÁVEIS E EMBALAGENS;279.8;14.1
3214165;CONDOMINIO CORAL GABLES;8838.35;3390.37;27.72;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;2272.15;25.7;PRODUTOS QUÍMICOS DE LIMPEZA;2118.6;24.0;DESCARTÁVEIS E EMBALAGENS;1516.65;17.2;DESCARTÁVEIS E EMBALAGENS;1732.82;51.1;PRODUTOS QUÍMICOS DE LIMPEZA;630.25;18.6;EPI - REUTILIZÁVEIS;303.1;8.9
45660579;BRIDGE INDUSTRIA DE PRODUTOS PLASTICOS DA AMAZONIA LTDA;8693.45;0.0;0.0;MATERIAL DE ESCRITÓRIO;3360.1;38.6;ALIMENTO E BEBIDAS;1754.0;20.2;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;1347.25;15.5;N/A;0.0;0.0;N/A;0.0;0.0;N/A;0.0;0.0
52004737;AMAZON FIVE LTDA;8482.25;0.0;0.0;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;8482.25;100.0;N/A;0.0;0.0;N/A;0.0;0.0;N/A;0.0;0.0;N/A;0.0;0.0;N/A;0.0;0.0
22673974;REVEMAR COMERCIO DE MOTOS LTDA;8469.75;7733.15;47.73;ALIMENTO E BEBIDAS;2472.0;29.2;MATERIAL DE ESCRITÓRIO;1770.85;20.9;PRODUTOS DE PAPEL PARA HIGIENE;1431.8;16.9;MATERIAL DE ESCRITÓRIO;1713.4;22.2;PRODUTOS DE PAPEL PARA HIGIENE;1493.4;19.3;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;1443.4;18.7
48999595;AMAZONIA REFEICOES E SERVICOS LTDA;8446.2;30262.4;78.18;DESCARTÁVEIS E EMBALAGENS;4389.6;52.0;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;1175.4;13.9;PRODUTOS QUÍMICOS DE LIMPEZA;1094.35;13.0;DESCARTÁVEIS E EMBALAGENS;19262.7;63.6;PRODUTOS DE PAPEL PARA HIGIENE;3273.8;10.8;EPI - REUTILIZÁVEIS;2417.75;8.0
26922964;JUST TIME INDUSTRIA DOS METAIS LTDA;8396.36;1820.36;17.82;PRODUTOS DE PAPEL PARA HIGIENE;2451.5;29.2;PRODUTOS QUÍMICOS DE LIMPEZA;1788.2;21.3;MATERIAL DE ESCRITÓRIO;1218.55;14.5;PRODUTOS QUÍMICOS DE LIMPEZA;564.15;31.0;AROMATIZANTES E ODORIZADORES;437.9;24.1;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;270.25;14.8
56081315;51.938.543 MARCOS PAULO TAVARES DE MENEZES;8232.7;0.0;0.0;PRODUTOS DE PAPEL PARA HIGIENE;4077.0;49.5;DESCARTÁVEIS E EMBALAGENS;2165.7;26.3;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;1990.0;24.2;N/A;0.0;0.0;N/A;0.0;0.0;N/A;0.0;0.0
18572038;CLINICA MEDICO-ODONTOLOGICA DE IMAGEM LTDA;8152.15;4560.9;35.88;DESCARTÁVEIS E EMBALAGENS;3061.6;37.6;PRODUTOS DE PAPEL PARA HIGIENE;2185.0;26.8;PRODUTOS QUÍMICOS DE LIMPEZA;1285.5;15.8;DESCARTÁVEIS E EMBALAGENS;2825.95;62.0;PRODUTOS DE PAPEL PARA HIGIENE;881.65;19.3;MATERIAL DE ESCRITÓRIO;367.85;8.1
48108538;B2 POLIMEROS INDUSTRIA DE PLASTICOS DA AMAZONIA LTDA;7835.0;1134.75;12.65;PRODUTOS DE PAPEL PARA HIGIENE;2532.55;32.3;PRODUTOS QUÍMICOS DE LIMPEZA;1244.4;15.9;DESCARTÁVEIS E EMBALAGENS;1171.0;14.9;PRODUTOS QUÍMICOS DE LIMPEZA;717.75;63.2;AROMATIZANTES E ODORIZADORES;222.0;19.6;MATERIAL DE ESCRITÓRIO;110.0;9.7
43619679;ARCOMA DA AMAZONIA IND E COM LTDA;7550.45;12199.35;61.77;PRODUTOS DE PAPEL PARA HIGIENE;3200.3;42.4;PRODUTOS QUÍMICOS DE LIMPEZA;2236.6;29.6;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;1066.4;14.1;PRODUTOS DE PAPEL PARA HIGIENE;5530.2;45.3;PRODUTOS QUÍMICOS DE LIMPEZA;3360.4;27.6;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;2483.3;20.4
5775981;MM DA AMAZONIA INDUSTRIA E COMERCIO DE PLASTICOS LTDA.;7446.2;17776.05;70.48;DESCARTÁVEIS E EMBALAGENS;2857.55;38.4;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;1998.95;26.9;PRODUTOS QUÍMICOS DE LIMPEZA;1381.1;18.6;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;6614.15;37.2;DESCARTÁVEIS E EMBALAGENS;6433.8;36.2;PRODUTOS QUÍMICOS DE LIMPEZA;3686.6;20.7
